group_id	ctrl_status	gene_name	gene_id	transcript_name	transcript_id	cleaner_transcript_biotype	cleaner_gene_biotype	CRISPhieRmix_FDR	is_hit	effect_size	csf	hESC_mean	endo_mean	qval_hESC_endo	endo_hESC_log2fc	endo_hESC_abslog2fc
NC_000006.12:-:149576123	experimental	RP1-12G14.6	ENSG00000237502.2	RP1-12G14.6-001	ENST00000435273.2	transcript_overlap	transcript_overlap	0.88072860795985	no hit	0.0496473839316252	lncRNA_good_csf	0.32308160893368754	0.21510530838459105	0.19404170083179803	-0.12282069922669672	0.12282069922669672
NC_000012.12:-:53756905	experimental	CISTR	ENSG00000260492.2_1	CISTR-002	ENST00000626733.1_1	transcript_overlap	transcript_overlap	0.946728897739761	no hit	0.0492634598058767	lncRNA_good_csf	0.26927073783626604	0.0	0.129808383574611	-0.3439998315697054	0.3439998315697054
NC_000003.12:-:46423637	experimental	RP11-24F11.5	ENSG00000283646.1_1	RP11-24F11.5-001	ENST00000635852.1_1	intergenic	intergenic	0.968455957444843	no hit	0.0489689388478903	lncRNA_good_csf	0.11935228301091902	0.08064447110380604	0.15714061473126	-0.050772194704634135	0.050772194704634135
NC_000008.11:-:11554206	experimental	RP11-148O21.3	ENSG00000254774.1_1	RP11-148O21.3-001	ENST00000527922.1_1	transcript_overlap	transcript_overlap	0.951066760604754	no hit	0.0486189104495128	lncRNA_good_csf	0.069294578604075	0.3881724439127135	sleuth NA	0.37652744192268894	0.37652744192268894
NC_000012.12:+:8913863	mRNA	PHC1	ENSG00000111752.10_1	PHC1-006	ENST00000538657.5_1	protein_coding	protein_coding	0.947233953349618	no hit	0.0483712622399147	protein_coding	57.43109192336175	0.0	0.00145874523627248	-5.86866434459646	5.86866434459646
NC_000016.10:-:16294805	experimental	RP11-517A5.4	ENSG00000263198.1	RP11-517A5.4-001	ENST00000571911.1	transcript_overlap	transcript_overlap	0.9666924163039672	no hit	0.0478842824498453	lncRNA_good_csf	0.679269385746087	1.0893693467227743	0.0285497474779304	0.3152338625962709	0.3152338625962709
NC_000017.11:-:72089211	experimental	SOX9-AS1	ENSG00000234899.9_1	SOX9-AS1-005	ENST00000533039.2_1	transcript_overlap	transcript_overlap	0.9633700415674392	no hit	0.0478669845018217	lncRNA_good_csf	0.15830906446656595	0.0	sleuth NA	-0.21202025011597694	0.21202025011597694
NC_000011.10:-:64329414	experimental	AP003774.1	ENSG00000236935.1_1	AP003774.1-001	ENST00000447028.1_1	intergenic	intergenic	0.962104002431443	no hit	0.0476463961558435	lncRNA_good_csf	0.164303939268513	0.08132403613268295	0.23466034395231697	-0.1066688055067974	0.1066688055067974
NC_000011.10:-:10303836	experimental	RP11-351I24.1	ENSG00000254554.1_1	RP11-351I24.1-001	ENST00000526906.1_1	promoter_overlap	promoter_overlap	0.956598545457804	no hit	0.0472216385612614	lncRNA_good_csf	1.3403517813357648	0.2321249104221045	0.0129446202535792	-0.9255768784271656	0.9255768784271656
NC_000006.12:-:28649065	experimental	LINC00533	ENSG00000235570.1_1	LINC00533-001	ENST00000456103.1_1	intergenic	intergenic	0.953172339362792	no hit	0.0467944448411277	lncRNA_good_csf	0.1874181656192055	0.7026540934654155	0.118346394160123	0.5199572814783298	0.5199572814783298
NC_000020.11:+:18058992	experimental	RP4-726N1.2	ENSG00000229262.1_1	RP4-726N1.2-001	ENST00000429853.1_1	promoter_overlap	promoter_overlap	0.964261166223118	no hit	0.046752641355105005	lncRNA_good_csf	0.15917321950553398	0.03402119190564705	sleuth NA	-0.16483041617486044	0.16483041617486044
NC_000017.11:+:80023899	experimental	CTD-2529O21.2	ENSG00000261978.1_1	CTD-2529O21.2-001	ENST00000575404.1_1	transcript_overlap	transcript_overlap	0.970119758591942	no hit	0.0466315138094532	lncRNA_good_csf	0.0	0.059727494990499	sleuth NA	0.08369332878003044	0.08369332878003044
NC_000017.11:+:80023899	experimental	CTD-2529O21.2	ENSG00000261978.1_1	CTD-2529O21.2-002	ENST00000570952.1_1	transcript_overlap	transcript_overlap	0.970119758591942	no hit	0.0466315138094532	lncRNA_good_csf	0.08610496806003595	0.11580328007557285	sleuth NA	0.038919156466462115	0.038919156466462115
NC_000002.12:+:199457690	experimental	SATB2-AS1	ENSG00000225953.2_1	SATB2-AS1-006	ENST00000442967.1_1	promoter_overlap	transcript_overlap	0.967866115782788	no hit	0.0462108089188049	lncRNA_good_csf	0.36758790483700393	0.1238237961312214	0.176920424008351	-0.2832177147876968	0.2832177147876968
NC_000016.10:+:30359825	experimental	RP11-347C12.11	ENSG00000274653.1_1	RP11-347C12.11-001	ENST00000611264.1_1	promoter_overlap	transcript_overlap	0.9636080759744508	no hit	0.0460305925348058	lncRNA_good_csf	0.7911328688165021	1.0597914678010705	0.20295968647535997	0.20162592462835766	0.20162592462835766
NC_000013.11:+:78578577	experimental	RNF219-AS1	ENSG00000234377.7_2	RNF219-AS1-014	ENST00000560584.2_1	transcript_overlap	promoter_overlap	0.954414669194264	no hit	0.0458732746926012	lncRNA_good_csf	0.04769450543196256	0.149210868811685	0.24347650176599697	0.13342543609584645	0.13342543609584645
NC_000011.10:+:65504519	experimental	MALAT1	ENSG00000251562.7_1	MALAT1-015	ENST00000610851.1_1	intergenic	promoter_overlap	0.948859549670538	no hit	0.0458312685718327	lncRNA_good_csf	0.306094758811427	1.0933812404297494	0.250682788853655	0.6805755048809983	0.6805755048809983
NC_000020.11:+:31686216	experimental	RP11-243J16.7	ENSG00000236559.1_1	RP11-243J16.7-001	ENST00000412972.1_1	transcript_overlap	transcript_overlap	0.8771644345225771	no hit	0.0456316093422774	lncRNA_good_csf	0.1470706135308319	0.03799814368090135	sleuth NA	-0.14415034258956547	0.14415034258956547
NC_000019.10:+:11203630	experimental	CTC-510F12.2	ENSG00000267082.1_2	CTC-510F12.2-001	ENST00000588634.1_1	promoter_overlap	transcript_overlap	0.9631626515307142	no hit	0.0453900519884304	lncRNA_good_csf	1.5117550809250448	2.54048595485622	0.0499837968186761	0.495251598093892	0.495251598093892
NC_000015.10:-:30358772	experimental	RP11-382B18.4	ENSG00000270173.1	RP11-382B18.4-001	ENST00000602453.1	transcript_overlap	transcript_overlap	0.967604902513603	no hit	0.0450830258746497	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000016.10:-:22288735	experimental	RP11-141O15.1	ENSG00000261113.1_1	RP11-141O15.1-001	ENST00000562376.1_1	transcript_overlap	transcript_overlap	0.96114430399008	no hit	0.0442726296944907	lncRNA_good_csf	0.0803550038437422	0.0	sleuth NA	-0.11150545880316384	0.11150545880316384
NC_000008.11:-:1760446	experimental	CTD-2336O2.3	ENSG00000282021.1_1	CTD-2336O2.3-001	ENST00000633189.1_1	transcript_overlap	transcript_overlap	0.962795197274403	no hit	0.0439650441923254	lncRNA_good_csf	0.1493309724972995	0.4099749081999335	0.0322721801889717	0.29487517849266115	0.29487517849266115
NC_000012.12:-:29149471	experimental	RP11-946L16.1	ENSG00000257258.1_1	RP11-946L16.1-001	ENST00000553075.1_1	promoter_overlap	promoter_overlap	0.971225215283472	no hit	0.0439300077724924	lncRNA_good_csf	0.1785230239473155	0.0952059153065335	sleuth NA	-0.10577779989097963	0.10577779989097963
NC_000004.12:-:56665693	experimental	RP11-630A13.4	ENSG00000280285.1_2	RP11-630A13.4-001	ENST00000624463.1_1	transcript_overlap	transcript_overlap	0.95113214249075	no hit	0.0437176910565859	lncRNA_good_csf	0.15964320235385349	0.12498163474544985	0.17481250239415302	-0.04377953719714753	0.04377953719714753
NC_000007.14:-:90597392	experimental	AC002456.2	ENSG00000223969.5_1	AC002456.2-003	ENST00000412669.1_1	promoter_overlap	transcript_overlap	0.962464889070348	no hit	0.0426746645321979	lncRNA_good_csf	0.6668693962286241	0.05698716207081975	0.100277094828084	-0.6571832154780324	0.6571832154780324
NC_000006.12:+:106695535	experimental	RP1-60O19.2	ENSG00000229654.1_1	RP1-60O19.2-001	ENST00000424162.1_1	intergenic	intergenic	0.962686225029342	no hit	0.0425964699736452	lncRNA_good_csf	0.02474608096889035	0.15866541118469052	sleuth NA	0.17719754563594156	0.17719754563594156
NC_000016.10:-:83740020	experimental	RP11-298D21.1	ENSG00000260788.5_2	RP11-298D21.1-004	ENST00000567860.1_1	transcript_overlap	transcript_overlap	0.948212512208106	no hit	0.0421311718951686	lncRNA_good_csf	0.0444230383311346	0.0	sleuth NA	-0.06270618670009716	0.06270618670009716
NC_000006.12:+:3751043	experimental	RP11-420L9.5	ENSG00000270504.1_1	RP11-420L9.5-001	ENST00000603791.1_1	promoter_overlap	promoter_overlap	0.949041379419727	no hit	0.0420986969000004	lncRNA_good_csf	0.1958725625198045	0.3564812006063695	0.0568847401793895	0.1818053957824553	0.1818053957824553
NC_000010.11:+:118357545	experimental	LINC00867	ENSG00000232139.5_1	LINC00867-002	ENST00000411666.5_1	intergenic	intergenic	0.957988060914955	no hit	0.0415069036055157	lncRNA_good_csf	0.07796928122892065	0.0181831867474107	sleuth NA	-0.08231891865869824	0.08231891865869824
NC_000022.11:+:32273351	experimental	RP1-90G24.6	ENSG00000224050.1_1	RP1-90G24.6-001	ENST00000452181.1_1	intergenic	intergenic	0.962453314978005	no hit	0.0413664316064861	lncRNA_good_csf	1.1406448736432748	19.00349160145155	0.000642135767496366	3.2241344617759413	3.2241344617759413
NC_000017.11:+:28573126	experimental	RP11-192H23.5	ENSG00000265168.1_1	RP11-192H23.5-001	ENST00000585189.1_1	transcript_overlap	transcript_overlap	0.968987565640332	no hit	0.041305359584421	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000002.12:-:223967705	experimental	AC073641.2	ENSG00000228802.1_1	AC073641.2-001	ENST00000425192.1_1	transcript_overlap	transcript_overlap	0.963140963614452	no hit	0.0404989693937294	lncRNA_good_csf	0.22262266022537305	0.127119853359853	sleuth NA	-0.11733827752042605	0.11733827752042605
NC_000014.9:+:86070754	experimental	CTD-2341M24.1	ENSG00000258733.5_1	CTD-2341M24.1-003	ENST00000554647.1_1	intergenic	transcript_overlap	0.9620720278885628	no hit	0.0404576990931134	lncRNA_good_csf	0.03555480097364855	0.10006748435597172	sleuth NA	0.08718812734796957	0.08718812734796957
NC_000017.11:+:30204318	experimental	RP11-354P11.4	ENSG00000264125.1_1	RP11-354P11.4-001	ENST00000581633.1_1	promoter_overlap	transcript_overlap	0.967006676640132	no hit	0.0404235615448343	lncRNA_good_csf	0.242256896885346	0.32135387654820596	0.201101056330793	0.0890533400871257	0.0890533400871257
NC_000003.12:+:98902419	experimental	CTD-2021J15.1	ENSG00000239462.1_2	CTD-2021J15.1-001	ENST00000474798.1_1	promoter_overlap	promoter_overlap	0.9648095160239132	no hit	0.0401849383143922	lncRNA_good_csf	0.7292960305337944	0.17431881817619196	0.145721621799806	-0.5583607168972664	0.5583607168972664
NC_000005.10:-:56862258	experimental	AC008937.2	ENSG00000237705.1_1	AC008937.2-001	ENST00000415589.1_1	transcript_overlap	transcript_overlap	0.961377382123624	no hit	0.0399753795997728	lncRNA_good_csf	0.1098197271019846	0.01936706075834925	sleuth NA	-0.12265171161689938	0.12265171161689938
NC_000014.9:+:22929608	experimental	RP11-298I3.1	ENSG00000257285.5_1	RP11-298I3.1-001	ENST00000548819.5_1	promoter_overlap	promoter_overlap	0.9544744226579472	no hit	0.0395831156273345	lncRNA_good_csf	0.11383883845751346	0.0646707103520393	sleuth NA	-0.06513321248871723	0.06513321248871723
NC_000018.10:-:1906649	experimental	RP11-161I6.2	ENSG00000263745.5_2	RP11-161I6.2-002	ENST00000585072.5_1	intergenic	intergenic	0.966647298109206	no hit	0.0394896508356205	lncRNA_good_csf	0.0	0.1673450098842056	sleuth NA	0.223231013905072	0.223231013905072
NC_000001.11:+:242147513	experimental	RP11-561I11.4	ENSG00000272865.1_2	RP11-561I11.4-001	ENST00000608241.1_1	transcript_overlap	transcript_overlap	0.93789259911589	no hit	0.0393301592691536	lncRNA_good_csf	0.10213118268201717	0.34106343111979803	sleuth NA	0.2830815241679968	0.2830815241679968
NC_000015.10:+:73335225	experimental	RP11-272D12.1	ENSG00000259650.1_1	RP11-272D12.1-002	ENST00000558742.1_1	transcript_overlap	transcript_overlap	0.969103650348494	no hit	0.0391216115195625	lncRNA_good_csf	0.2754836310650995	0.0	sleuth NA	-0.35104438421459994	0.35104438421459994
NC_000012.12:+:54126229	experimental	RP11-834C11.4	ENSG00000250742.2_1	RP11-834C11.4-002	ENST00000635070.1_1	promoter_overlap	promoter_overlap	0.97154460496671	no hit	0.0390885011767595	lncRNA_good_csf	0.02876723741553395	0.007932652511527	sleuth NA	-0.02951735893841099	0.02951735893841099
NC_000012.12:+:54126229	experimental	RP11-834C11.4	ENSG00000250742.2_1	RP11-834C11.4-001	ENST00000508564.1_1	promoter_overlap	promoter_overlap	0.97154460496671	no hit	0.0390885011767595	lncRNA_good_csf	0.06900388287787074	0.1230796330327305	0.21561629798405302	0.0711931337520041	0.0711931337520041
NC_000011.10:+:79093281	experimental	CTD-2337I7.1	ENSG00000255345.1_1	CTD-2337I7.1-003	ENST00000534593.1_1	transcript_overlap	transcript_overlap	0.93996168323092	no hit	0.038539276633327	lncRNA_good_csf	0.0	0.01469017542258785	sleuth NA	0.02103928345475606	0.02103928345475606
NC_000015.10:+:38671894	experimental	RP11-275I4.2	ENSG00000259747.1_1	RP11-275I4.2-002	ENST00000560203.1_1	intergenic	intergenic	0.969539584416764	no hit	0.0380595852433471	lncRNA_good_csf	0.9565751381922171	2.25759055979768	0.0797238627108844	0.7354747707326078	0.7354747707326078
NC_000015.10:-:45279250	experimental	CTD-2651B20.3	ENSG00000259520.5_1	CTD-2651B20.3-002	ENST00000561404.1_1	transcript_overlap	transcript_overlap	0.93710974986607	no hit	0.0380449926600117	lncRNA_good_csf	0.18018526419943245	0.1292312733796788	sleuth NA	-0.06367236104006856	0.06367236104006856
NC_000011.10:-:43920897	experimental	ALKBH3-AS1	ENSG00000244926.6_1	ALKBH3-AS1-002	ENST00000527960.1_1	promoter_overlap	promoter_overlap	0.962511060268577	no hit	0.0370599600162621	lncRNA_good_csf	0.931348428775027	0.277951052808657	0.10382796868175599	-0.5957758798101478	0.5957758798101478
NC_000019.10:-:16353181	experimental	CTD-2013N17.7	ENSG00000277825.1_1	CTD-2013N17.7-001	ENST00000621050.1_1	intergenic	intergenic	0.939804165250777	no hit	0.0347964399032394	lncRNA_good_csf	0.3907949871177305	0.3164887719963945	0.194356142061	-0.07921455518930215	0.07921455518930215
NC_000001.11:-:150561324	experimental	ADAMTSL4-AS1	ENSG00000203804.4_1	ADAMTSL4-AS1-201	ENST00000369035.2_1	gene_nearby	transcript_overlap	0.95421870068078	no hit	0.0346234852409837	lncRNA_good_csf	0.00944918885710195	0.1356296985315145	sleuth NA	0.16992418974742962	0.16992418974742962
NC_000011.10:-:83192954	experimental	RP11-727A23.5	ENSG00000247137.8_2	RP11-727A23.5-008	ENST00000624533.1_1	promoter_overlap	promoter_overlap	0.958806799321015	no hit	0.0344323905912018	lncRNA_good_csf	0.3885511010723821	1.2735424088272251	0.0048260372690800395	0.7113616434072876	0.7113616434072876
NC_000011.10:-:83192954	experimental	RP11-727A23.5	ENSG00000247137.8_2	RP11-727A23.5-007	ENST00000530825.5_1	promoter_overlap	promoter_overlap	0.958806799321015	no hit	0.0344323905912018	lncRNA_good_csf	0.131449172275941	0.24850108626247305	sleuth NA	0.14202530014898634	0.14202530014898634
NC_000010.11:+:32346457	experimental	RP11-135A24.4	ENSG00000233825.1_1	RP11-135A24.4-001	ENST00000412085.1_1	promoter_overlap	promoter_overlap	0.964760359494836	no hit	0.0341833935870501	lncRNA_good_csf	1.0018734914045406	0.11484838884024452	0.12124113987270402	-0.8445032781990641	0.8445032781990641
NC_000009.12:-:97636050	experimental	RP11-244N9.4	ENSG00000231521.1_1	RP11-244N9.4-001	ENST00000437864.1_1	transcript_overlap	transcript_overlap	0.9351966871925552	no hit	0.0340589474798078	lncRNA_good_csf	0.0961343717701285	0.24600171845853	sleuth NA	0.1848813933717915	0.1848813933717915
NC_000001.11:-:3714323	experimental	RP5-1092A11.2	ENSG00000235131.1_1	RP5-1092A11.2-001	ENST00000416554.1_1	transcript_overlap	transcript_overlap	0.959543076273205	no hit	0.0339756588633774	lncRNA_good_csf	0.19659825989644894	0.0848822573310885	sleuth NA	-0.14140039518305467	0.14140039518305467
NC_000004.12:-:75082188	experimental	RP11-44F21.5	ENSG00000260265.1_1	RP11-44F21.5-001	ENST00000567197.1_1	intergenic	intergenic	0.953904097674458	no hit	0.0338969716978464	lncRNA_good_csf	0.211731822114015	0.18127983629544347	0.542226566849517	-0.03671967115815775	0.03671967115815775
NC_000021.9:+:34425508	experimental	CMP21-97G8.2	ENSG00000272958.1_1	CMP21-97G8.2-001	ENST00000608289.1_1	intergenic	intergenic	0.929871519344902	no hit	0.0333256827892274	lncRNA_good_csf	0.0258596392541129	0.1231200188654495	sleuth NA	0.1306787540584961	0.1306787540584961
NC_000014.9:-:50664005	experimental	RP11-248J18.2	ENSG00000269906.1_2	RP11-248J18.2-001	ENST00000602954.1_1	transcript_overlap	transcript_overlap	0.961734467920842	no hit	0.0329176936933903	lncRNA_good_csf	7.90679544167917	3.083670106882515	0.00397732181888269	-1.1250401357206374	1.1250401357206374
NC_000003.12:-:119323082	experimental	ARHGAP31-AS1	ENSG00000241155.1_1	ARHGAP31-AS1-001	ENST00000466292.1_1	transcript_overlap	transcript_overlap	0.962007787355221	no hit	0.0329090153504568	lncRNA_good_csf	5.0498352471702495	1.8201966222900952	0.0070921148177717904	-1.101100104666034	1.101100104666034
NC_000002.12:-:177323163	experimental	AC074286.1	ENSG00000213963.6_2	AC074286.1-004	ENST00000430416.5_1	transcript_overlap	promoter_overlap	0.949626381317208	no hit	0.0328242554756217	lncRNA_good_csf	0.1349260938065004	0.2618318670640395	0.284356089040357	0.1529213385352274	0.1529213385352274
NC_000016.10:+:88087055	experimental	RP11-863P13.6	ENSG00000260166.1_1	RP11-863P13.6-001	ENST00000566155.1_1	promoter_overlap	promoter_overlap	0.95791923067999	no hit	0.032559975870959	lncRNA_good_csf	0.25587838598293805	0.0	sleuth NA	-0.3286967664317214	0.3286967664317214
NC_000014.9:+:39474839	experimental	RP11-111A21.1	ENSG00000258526.5_1	RP11-111A21.1-004	ENST00000554328.5_1	intergenic	intergenic	0.970022553106923	no hit	0.0324367968975656	lncRNA_good_csf	0.6744053998635335	0.4655698379363085	0.19474925458205397	-0.192187151761794	0.192187151761794
NC_000014.9:+:39474839	experimental	RP11-111A21.1	ENSG00000258526.5_1	RP11-111A21.1-002	ENST00000556620.1_1	intergenic	intergenic	0.970022553106923	no hit	0.0324367968975656	lncRNA_good_csf	0.203220991089402	0.150864433098522	0.21155176176006696	-0.06418374105952011	0.06418374105952011
NC_000014.9:+:39474839	experimental	RP11-111A21.1	ENSG00000258526.5_1	RP11-111A21.1-003	ENST00000557197.1_1	intergenic	intergenic	0.970022553106923	no hit	0.0324367968975656	lncRNA_good_csf	0.2111679842519	0.161118031565332	0.50441123572816	-0.060884340580632385	0.060884340580632385
NC_000004.12:-:144661356	experimental	HHIP-AS1	ENSG00000248890.1_1	HHIP-AS1-001	ENST00000512359.1_1	transcript_overlap	transcript_overlap	0.93221671521706	no hit	0.0323031871664768	lncRNA_good_csf	0.3898161487525725	0.1786196081934625	0.295547660631687	-0.2377958762551391	0.2377958762551391
NC_000018.10:-:9133611	experimental	NDUFV2-AS1	ENSG00000266053.2_1	NDUFV2-AS1-002	ENST00000583081.1_1	transcript_overlap	promoter_overlap	0.965316905848017	no hit	0.031441461712247	lncRNA_good_csf	0.7560498899177149	0.498916949717566	0.268794721938455	-0.22841338256834925	0.22841338256834925
NC_000011.10:+:66312953	experimental	RP11-867G23.13	ENSG00000254458.1_1	RP11-867G23.13-001	ENST00000534065.1_1	transcript_overlap	transcript_overlap	0.970744028739402	no hit	0.0313961884004563	lncRNA_good_csf	0.134208328802418	0.06502009015343499	sleuth NA	-0.09080501037385093	0.09080501037385093
NC_000012.12:+:21827210	experimental	RP11-729I10.2	ENSG00000257022.1_1	RP11-729I10.2-001	ENST00000539874.1_1	transcript_overlap	transcript_overlap	0.946886806852212	no hit	0.031361354658467996	lncRNA_good_csf	0.17110670059099006	0.2184867872013545	0.289763748921023	0.057218080042067625	0.057218080042067625
NC_000012.12:+:47719601	experimental	RP1-197B17.3	ENSG00000257433.5_2	RP1-197B17.3-003	ENST00000552133.1_1	transcript_overlap	promoter_overlap	0.969932693091656	no hit	0.0313327869026271	lncRNA_good_csf	0.09171380020616596	0.051409849902654015	sleuth NA	-0.0542695383831819	0.0542695383831819
